,title,description,stars,price,price_discount,reviews,url
248,Cabaña en San José de Maipo,Cabaña Andes,4.96,123411,135511.0,157,https://www.airbnb.cl/rooms/36488330?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
249,Habitación en Quilicura,Cómoda habitación cerca aeropuerto y outlets,4.93,28300,,83,https://www.airbnb.cl/rooms/37589203?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
250,Apartamento en San Miguel,Departamento San miguel (metro) 2 dormitorios,4.83,41216,,24,https://www.airbnb.cl/rooms/794913006831939835?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
251,Lugar para quedarse en Santiago,Estudio Tribeca Súper King con wifi y balcón,4.6,19653,31162.0,35,https://www.airbnb.cl/rooms/670933330958558168?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=eaba0a69-d990-4191-9c25-9972d1573de9
252,Condo en Santiago,"""Refugio en la ciudad, un lugar tranquilo """,4.92,33788,42097.0,61,https://www.airbnb.cl/rooms/54184689?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
253,Apartamento en Providencia,DEPARTAMENTOS GABANNA SUITES 1,4.84,59568,66265.0,255,https://www.airbnb.cl/rooms/45127425?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
254,Apartamento en Las Condes,Aparthotel Premium con Terraza,4.78,104994,,383,https://www.airbnb.cl/rooms/51451256?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
255,Lugar para quedarse en Santiago,Estudio Tribeca Súper King con wifi y balcón,4.6,19653,31162.0,35,https://www.airbnb.cl/rooms/670933330958558168?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
256,Apartamento en Las Condes,"Depto completo, hasta 4pp, muy acogedor",4.84,43822,,135,https://www.airbnb.cl/rooms/38627921?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
257,Lugar para quedarse en Las Condes,Habitación Independiente para 1 ó 2 huéspedes.,0.0,26683,,0,https://www.airbnb.cl/rooms/865242283951957779?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
258,Apartamento en Santiago,207- Dpto 1 dorm + Estacionam Gratis,4.71,44968,,230,https://www.airbnb.cl/rooms/20093774?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
259,Apartamento en Providencia,DEPARTAMENTOS GABANNA SUITES 4,4.74,57699,,123,https://www.airbnb.cl/rooms/51468772?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
260,Habitación en Las Condes,Acogedora habitación 🧸 con encantadora vista 🌱 y excelente ubicación 🌃,4.78,23360,,79,https://www.airbnb.cl/rooms/53066262?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-11&check_out=2023-05-16&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
261,Habitación en Santiago,"Habitación 2 camas, Cerca Arena.",0.0,17760,,0,https://www.airbnb.cl/rooms/860126834800340180?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
262,Loft en Las Condes,"Departamento Studio, Excelente ubicación",4.87,50195,,45,https://www.airbnb.cl/rooms/54327756?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
263,Habitación en San Joaquín,"Hospedaje Cómodo, independiente, Baño privado",4.92,17856,,66,https://www.airbnb.cl/rooms/31552366?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
264,Loft en La Cisterna,departamento en la cisterna,4.0,41384,,8,https://www.airbnb.cl/rooms/53049889?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
265,Habitación en Macul,"""The Jazz House, Habitacion BLUES""",5.0,16505,,3,https://www.airbnb.cl/rooms/681208049153358301?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
266,Lugar para quedarse en Santiago,Habitación Privada en Centro,0.0,11683,13301.0,0,https://www.airbnb.cl/rooms/879859161671982572?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
267,Habitación en Santiago,Habitación privada frente a metro,4.92,17037,,26,https://www.airbnb.cl/rooms/810938618296502494?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-19&check_out=2023-05-24&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
268,Apartamento en Santiago,Departamento en el barrio Yungay,4.7,30368,,10,https://www.airbnb.cl/rooms/836411682300381713?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
269,Apartamento en Santiago,Centro de Metro Moneda,4.92,29469,,12,https://www.airbnb.cl/rooms/798784773315358421?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=79869056-adaa-4467-bd8c-e6aaa9de106a
